          MJD  MJDbin          uJy         duJy        stdev        x2  Nclip  Ngood  Nexcluded     Mask         m  dm
 58283.580629 58283.5     2.269288      5.55948     13.12504  0.625762      0      6          6 0x800000 20.706107 NaN
          NaN 60116.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60117.935085 60117.5   -10.812344     4.650734    10.626225  1.428796      0      4          4 0x800000 21.038393 NaN
          NaN 60118.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60119.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60120.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60121.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60122.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60123.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60124.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60125.260703 60125.5    -3.549521    12.470028    38.430674  2.474814      0      4          4 0x800000 19.967528 NaN
 60126.940235 60126.5     7.924528    11.467427     5.909033    0.0679      0      4          4 0x800000 19.833461 NaN
          NaN 60127.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60128.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60129.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60130.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60131.270677 60131.5   101.456361    55.229812    355.23138  2.058679      0      4          4 0x800000 17.833129 NaN
          NaN 60132.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60133.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60134.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60135.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60136.052281 60136.5    -2.041634     5.044967    18.257419  2.992086      0      4          4 0x800000 20.950051 NaN
          NaN 60137.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60138.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60139.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60140.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60141.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60142.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60143.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60144.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60145.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60146.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60147.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60148.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60149.283349 60149.5          7.0         14.0          NaN       NaN      0      1          1 0x800000 19.674510 NaN
          NaN 60150.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60151.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60152.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60153.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60154.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60155.177371 60155.5    -6.441016    10.982935    27.141604  1.562151      0      4          4 0x800000 20.105401 NaN
          NaN 60156.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60157.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60158.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60159.972305 60159.5   -23.570062    39.206811   395.333931  0.697459      0      4          4 0x800000 18.723793 NaN
          NaN 60160.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60161.223084 60161.5    -9.402911     8.859258     30.96638   2.78622      0      4          4 0x800000 20.338704 NaN
          NaN 60162.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60163.018734 60163.5    -1.714199     6.780558    17.689451  1.588987      0      4          4 0x800000 20.629033 NaN
          NaN 60164.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60165.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60166.041051 60166.5     2.116985     6.811243     4.031129  0.112318      0      4          4 0x800000 20.517099 NaN
          NaN 60167.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60168.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60169.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60170.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60171.923687 60171.5   -31.288845    13.837019   191.392267  0.377545      1      3          4 0x800000 19.854590 NaN
          NaN 60172.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60173.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60174.935665 60174.5        199.0        372.0          NaN       NaN      0      1          1 0x800000 16.102686 NaN
          NaN 60175.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60176.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60177.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60178.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
 60179.164298 60179.5        -3.75          6.0    14.127397  1.385995      0      4          4 0x800000 20.761819 NaN
 60180.929037 60180.5    -0.116674     6.343559    21.417283  1.717317      0      6          6 0x800000 20.701364 NaN
          NaN 60181.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60182.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60183.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60184.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
          NaN 60185.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
  60186.91969 60186.5   -27.643719     51.24055    72.352724  0.430027      0      4          4 0x800000 18.433162 NaN
          NaN 60187.5          NaN          NaN          NaN       NaN      0      0          0 0x800000       NaN NaN
