,ID,Name,RA,DEC,Obj. Type,Redshift,Host Name,Host Redshift,Reporting Group/s,Discovery Data Source/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag/Flux,Discovery Filter,Discovery Date (UT),Sender,Remarks,Discovery Bibcode,Classification Bibcodes,Ext. catalog/s
211,33691,SN 2019qt,14:59:10.650,+43:49:11.68,SN IIn,0.035,,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",SCAT,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF19aadgimr,"ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",UH88 - SNIFS,1,1,,17.82,g-ZTF,2019-01-08 12:18:06.000,ZTF_AMPEL_NEW,,2019TNSTR..74....1N,2019TNSCR..97....1P,
212,65768,SN 2018lua,17:05:54.580,+33:31:15.10,SN IIn,0.101,,,ZTF,ZTF,ZTF,ZTF,,P48 - ZTF-Cam,,1,1,,20.34,r-Sloan,2018-04-14 11:38:24.000,Yan,,2020TNSTR2660....1G,2020TNSCR2665....1Y,
213,32875,SN 2018kyv,13:01:04.970,+26:21:03.85,SN IIn,0.094,,,"ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts",ZTF,ATLAS; GaiaAlerts; ZTF,ZTF18aczuooo,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam",P200 - DBSP,1,1,,19.05,g-ZTF,2018-12-28 12:58:58.000,ZTF_AMPEL_NEW,,2018TNSTR1997....1N,2019TNSCR1277....1F,
214,32424,SN 2018khn,08:56:18.004,+52:32:57.92,SN IIn,0.091,,,"ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS",ZTF,ATLAS; Pan-STARRS; ZTF,ZTF18acvgjqv,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1",P200 - DBSP,1,1,,19.47,g-ZTF,2018-12-12 11:24:33.000,ZTF_AMPEL_NEW,,2018TNSTR1958....1N,2019TNSCR.188....1F,
215,30073,SN 2018gwa,07:20:16.740,+41:20:47.87,SN IIn,0.0659,,,"ZTF, GaiaAlerts","ZTF, GaiaAlerts",ZTF,GaiaAlerts; ZTF,ZTF18abxbhov,"Gaia - Gaia-photometric, P48 - ZTF-Cam",P200 - DBSP,1,1,,19.93,r-ZTF,2018-09-16 11:11:02.000,ZTF_Bot1,,2018TNSTR1463....1F,2018TNSCR1870....1F,
216,29766,SN 2018gkf,07:53:11.880,+23:39:06.23,SN IIn,0.0819,,,"ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF, GaiaAlerts, Pan-STARRS, ATLAS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF18abvgjgb,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",,1,1,,18.69,r-ZTF,2018-09-11 12:23:02.000,ZTF_Bot1,,2018TNSTR1394....1F,2018TNSCR1810....1F,
217,29697,SN 2018gho,16:27:21.890,+39:06:33.08,SN IIn,0.033,,,"ZTF, GaiaAlerts","ZTF, GaiaAlerts","None, ZTF",GaiaAlerts; ZTF,ZTF18abucxcj,"Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT, P200 - DBSP, P60 - SEDM",1,1,,19.17,g-ZTF,2018-09-10 05:24:00.000,ZTF_Bot1,,2018TNSTR1388....1F,"2018TNSCR1656....1P, 2018TNSCR2165....1F, 2020TNSCR2260....1D",
218,29654,SN 2018gfx,02:33:11.524,-01:18:20.41,SN IIn,0.0503,,,"ZTF, ATLAS","ZTF, ATLAS","ePESSTO, ZTF",ATLAS; ZTF,ZTF18abtswjk,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM",1,1,,18.95,g-ZTF,2018-09-08 11:25:26.000,ZTF_Bot1,,2018TNSTR1368....1F,"2018TNSCR1410....1G, 2018TNSCR2157....1F",
219,28609,SN 2018eru,12:20:27.807,+41:47:34.41,SN IIn,0.03069,,,ZTF,ZTF,ZTF,ZTF,ZTF18ablqehq,P48 - ZTF-Cam,P200 - DBSP,1,1,,19.05,g-ZTF,2018-08-06 04:19:12.000,ZTF_Bot1,,2018TNSTR1120....1F,2018TNSCR1232....1F,
220,27288,SN 2018ctj,14:31:14.968,+17:11:34.79,SN IIn,0.0378,,,"ZTF, Pan-STARRS","ZTF, Pan-STARRS",ZTF,Pan-STARRS; ZTF,ZTF18aamftst,"P48 - ZTF-Cam, PS1 - GPC1",P60 - SEDM,1,1,,20.35,r-ZTF,2018-04-21 08:36:57.000,ZTF_Bot1,,2018TNSTR.865....1F,2018TNSCR.873....1F,
221,27013,SN 2018civ,15:31:14.040,+16:53:33.72,SN IIn,0.026,,,"ZTF, Pan-STARRS, GaiaAlerts","ZTF, Pan-STARRS, GaiaAlerts",ZTF,GaiaAlerts; Pan-STARRS; ZTF,ZTF18aaxxfgs,"Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",P60 - SEDM,1,1,,19.25,r-ZTF,2018-06-04 07:36:28.000,ZTF_Bot1,,2018TNSTR.797....1F,2018TNSCR1127....1F,
222,26999,SN 2018cih,12:32:29.340,+04:53:20.22,SN IIn,0.0828,,,"ZTF, Pan-STARRS, GaiaAlerts, ATLAS","ZTF, Pan-STARRS, GaiaAlerts, ATLAS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF18aaxjuwy,"ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",P60 - SEDM,1,1,,18.83,r-ZTF,2018-06-05 04:43:40.000,ZTF_Bot1,,2018TNSTR.781....1F,2018TNSCR.944....1F,
223,26669,SN 2018bwa,19:19:34.718,+44:02:02.22,SN IIn,0.0475,,,ZTF,ZTF,ZTF,ZTF,ZTF18aauenwu,P48 - ZTF-Cam,P200 - DBSP,1,1,,19.03,g-ZTF,2018-05-14 10:36:28.000,ZTF_Bot1,,2018TNSTR.691....1F,2018TNSCR1760....1F,
224,26181,SN 2018bga,14:56:20.238,+21:03:44.65,SN IIn,0.0453,,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS",ZTF,ATLAS; GaiaAlerts; Pan-STARRS; ZTF,ZTF18aakrnvd,"ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1",P200 - DBSP,1,1,,20.07,r-ZTF,2018-04-18 07:04:48.000,ZTF_Bot1,,2018TNSTR.594....1F,2019TNSCR.702....1F,
